aaa,bbb,ccc,ddd,eee,fff,ggg,hhh,iii,jjj,kkk,lll,mmm,nnn,ooo,ppp,qqq,rrr,sss,ttt,uuu,vvv,www,xxx,yyy,zzz,abc,bca,bcd,adc,aed,afg,ags,ahp,ail,ajm,bkx,ilm,hmt,xnl,aop,aph,aqr,gru,asi,atn,bus,avq,awn,axo,qyv,uzx,bap,nba,ncd,pdq,lek,mlf,gan,hur,iqp,Class
0.18209590979228588,0.5823506615648658,0.43131571103061916,0.5862021554784159,0.038751551872540764,0.5072566132053358,0.35626389219308935,0.3184237933962215,0.39432077968946716,0.14116921359512166,0.13681685599018856,0.4651311769601781,0.46882829897056705,0.645723334502272,0.17898965066573294,0.1436504887084926,0.5895042068223024,0.18888162133793987,0.5183212168252973,0.8042908263370397,0.35208376000694674,0.5206694612663443,0.474539352859936,0.011492456579439293,0.420535034749278,0.7985815353932729,0.480047347134399,0.5232813838197032,0.4286695399593492,0.7778637106746495,0.7518450154693815,0.2288064521306738,0.5620770050664601,0.22126702657681405,0.17159979121171295,0.2830451921096368,0.14287176499849757,0.35468418230964416,0.30926540625026955,0.6804212845580693,0.37099649799990136,0.2571885298840754,0.672856720956413,0.24501773466275828,0.13975327128058534,0.0927059124515573,0.2714846134598296,0.2847107133122925,0.0341426262996152,0.3871599892791085,0.401939845312566,0.16722841736197375,0.47022530349306063,0.36005520062543134,0.3979455611872851,0.21757507194832099,0.28559192412322476,0.11763073373578138,0.10764010849669954,0.2116976822127766,0.6945994187448912,0.17848015872814707
0.7534146930599145,0.11371348295674118,0.5089926154634057,0.5036444237375327,0.43422360763256757,0.660965939166364,0.4261988505188463,0.02324450703154532,0.2070937490054909,0.23240937589396352,0.08084998407094064,0.2317800149889336,0.444790837986263,0.5533905929896172,0.25159079472293194,0.2897190341642192,0.7272277318185268,0.6273279246498826,0.7896305996819314,0.5932592914252874,0.7149460149658602,0.09162139452746133,0.32148894253808563,0.15063852623777377,0.04118999635757243,0.02893270622044179,0.1388822405320198,0.7012112153376974,0.16133479687937402,0.1542870839828743,0.39588494170928495,0.42063506149999524,0.29803786401165966,0.4099690386711181,0.13795276047350555,0.14071686198043443,0.1940658059014561,0.5855068070158622,0.20081191740920096,0.47575153467792397,0.1761042742528367,0.4730323510812894,0.48429694258012324,0.2485432743888293,0.42279312361942517,0.1422228262292722,0.0040251369657924654,0.20790761382850428,0.2369217916090164,0.6066991243905547,0.38470153330226764,0.37442789501419993,0.71584313454413,0.04379935637499139,0.41134693660886174,0.05117481078935545,0.26554838985372603,0.42211307528814274,0.039412109345238124,0.2991297410060986,0.4402348746538458,0.8475067362385936
0.6523341510349498,0.49014554210116584,0.5224124632772432,0.6924276590895718,0.4387727825262647,0.6618552493974831,0.6642432366054389,0.05363435839567919,0.49766082017807894,0.10521441474743536,0.16311093599478332,0.4779258637668814,0.36367744395553175,0.29639496916641744,0.19269100527887897,0.7441571620548835,0.15170330867503415,0.43245879942840837,0.7791577855517234,0.6542466908917075,0.6047086592203273,0.6286924841689774,0.7152728245067266,0.5875656965716569,0.21739707660297952,0.5693131769162106,0.8165948828844071,0.6897158660015605,0.16042157437717597,0.08526976085228816,0.2936881516159642,0.029743470338631704,0.31206758488647224,0.11720039286991107,0.23727969219391062,0.2442942926473807,0.5295735383297392,0.17912334806156213,0.38510414530562787,0.7523784689039359,0.3343799722851832,0.05992345086773721,0.36662966272459546,0.05968038249682546,0.11722657861654319,0.4621049402620454,0.33771374823802136,0.28683207562508933,0.6171048967369854,0.3190613057737291,0.18771434291398514,0.4203026141159235,0.35266480072408085,0.3962005647136571,0.32267946098168576,0.032545406236579234,0.3285783149970328,0.3802009144438857,0.38754984590196534,0.3034563362411015,0.05526558848838478,0.08506620134382617
0.6427939899685885,0.45051454626662574,0.6066310138573172,0.4314009800325338,0.10669111130727585,0.04695227581804121,0.49832212709671514,0.033161628554309465,0.16929685735401973,0.5439679215780138,0.4775541136011638,0.08273111551929788,0.14589994333086656,0.120395570233401,0.2874490347238757,0.45642027486443004,0.12505993787198902,0.7934017874055925,0.25730935440539693,0.5818201390496315,0.31608463586635127,0.2029039121539352,0.20287529606668675,0.769371972163608,0.4778264497123723,0.3831071225710722,0.72988067262107,0.5700645749160633,0.47495687548075305,0.6758999318668308,0.36504926975433144,0.3195200239441718,0.01919446776718379,0.21560991608325178,0.002173850620496321,0.04577663377592306,0.2411686242634181,0.7031584767328047,0.7012970562221058,0.8435018491129739,0.3286579042046227,0.6234105375697705,0.45511269185302666,0.2630435155135579,0.19170768852113354,0.29980573691935675,0.29292178253149864,0.07916917777718536,0.14673604099558432,0.47713995885878346,0.15327020151494125,0.19409007214647586,0.2726777596093624,0.2849580996576367,0.2695768101943949,0.03013778445075254,0.35475184810480825,0.1053089214613766,0.36912971159379965,0.15471012457820893,0.4785700014772802,0.05659722230378833
0.4416997087119932,0.31162979179860817,0.24756862213025427,0.5087548309261014,0.7732556675572265,0.6118720130348689,0.38142939065111686,0.5776979786360994,0.10543186305323254,0.4258476557444752,0.6727374711790605,0.11276138099021141,0.202805732802709,0.13421221582392975,0.3940133705451855,0.5951101393206145,0.09222310347549155,0.1305420888822288,0.37315846605753467,0.7493537429629523,0.05332071702363814,0.11889869720141225,0.7448432873187756,0.7922558048828342,0.38746168660927965,0.20739586689996745,0.07634150635779927,0.0371542289097661,0.5185547898413115,0.8389776421457698,0.18707910212649956,0.3795610976423493,0.8251747531379585,0.2198420698112428,0.1406290027178926,0.13829147521674548,0.08599920219732309,0.6696637469362697,0.4835727683232461,0.836433004446732,0.02179107228794984,0.00042721447451310294,0.343475033278544,0.29801498149694444,0.1664444482466311,0.2005717101722846,0.2295621901536831,0.27079045573942845,0.18045229278528868,0.47988082146792005,0.04130369324780472,0.183026114695561,0.15754261187943583,0.24929458593678192,0.20886119596547298,0.4093211946867669,0.058617815936130156,0.3680180961608883,0.13015494323966542,0.326377734006597,0.6896974105882474,0.8231699508847378
0.40977736261773906,0.5505511378153924,0.6081175684347658,0.41521055743103386,0.2305167325800529,0.5128265119231168,0.28967090458691036,0.3645735212660927,0.5305944157687963,0.4893172742262378,0.2407451322022094,0.41158940079186707,0.134928135465233,0.26896080772743347,0.3300639010579289,0.13850449139211948,0.6449834999182259,0.5987066331762618,0.06343340514543791,0.27932053715140637,0.0380831979476425,0.43619198182379787,0.6875104182038104,0.5831343571967359,0.3272574787316436,0.5433428337618528,0.7972327233041978,0.5611161301202577,0.7179650115653341,0.701019793734868,0.36289464083591816,0.41912831513898335,0.5335492298894602,0.4048026631259447,0.19517487973678754,0.10129559154160081,0.5741658957184279,0.5083121655966024,0.5539379018428194,0.615789054408602,0.30606698759627193,0.3623709890991519,0.21146170058474656,0.2612069525356304,0.41713182957131295,0.5230017250738039,0.10181372008099505,0.25502811403512665,0.15972093808992116,0.3782695758292749,0.3035336350681804,0.18509973803103869,0.5020951513565454,0.07001085055528361,0.2931512161140408,0.1629810458855447,0.11013139789757069,0.20180126075164173,0.013617014105541145,0.360117320384573,0.3316883064985447,0.11874018289015303
0.6842825998830908,0.0011708311440641736,0.5858766459506695,0.02610906216486905,0.4166346139301126,0.03801089535581597,0.18353019311651647,0.1548007282933293,0.28722916745873317,0.4719281582447078,0.16075623359256985,0.42690031218523017,0.32613465330178076,0.6014866250495167,0.27989819292604506,0.778410733561942,0.10098995842052937,0.021799714948281097,0.7109202634343128,0.28937207592730285,0.5002941109015333,0.8026996839597613,0.07424045057670425,0.44487021577968683,0.03299849035428225,0.339391812464138,0.7813711528936993,0.25945350968597664,0.7199445386709413,0.05167943029091237,0.6689249112952164,0.4129533744933781,0.4233110460844042,0.18566918385208925,0.23770961579631503,0.2107928891999433,0.5512317160557141,0.015113823940147906,0.6556438738979894,0.7623254114349427,0.12001911835233246,0.73896922264533,0.5950212480302145,0.42538449039896914,0.28187960480392404,0.41533152852703015,0.5277863702814373,0.3258886000527152,0.01642108730302052,0.5119874967689275,0.03483465787329325,0.18411136995488234,0.44784999691364974,0.3898817795753413,0.3275811419975432,0.39583094926691853,0.05960005616164822,0.31534937737340274,0.2573469239090542,0.21426813263388672,0.15041922692858056,0.6710337916900152
0.2691065886464321,0.42867495621167606,0.013529059024272264,0.5899018982525666,0.5297635970627278,0.2770597876109724,0.37523711180687364,0.1161694581672488,0.32964931405303227,0.32812933161841273,0.4070449412458868,0.3520909970344742,0.3222924428251665,0.058799039537924945,0.5881737553564491,0.25197876576585576,0.14752177154189258,0.685619250611977,0.5446321970292137,0.5195781614094328,0.10923826750208117,0.1329432712379458,0.6735819805180492,0.6277220630889527,0.7774810959644225,0.7062899687922046,0.7994507346072363,0.6900000955569534,0.5692754656622091,0.26711669123869,0.19438603661860285,0.21595841342364452,0.255706878457168,0.08718457646707248,0.044150462804187794,0.3326458694534833,0.5693611539921289,0.19589573508685015,0.32233668839222623,0.7239503178364679,0.3615347468608588,0.06294607309091604,0.2654918278877907,0.1368284926732392,0.0402235633650147,0.06910939309343032,0.30186342091619683,0.0702348289872597,0.4890832526195862,0.2113326619842097,0.22089894979577715,0.3613234585741156,0.7084511004218101,0.04711710803980791,0.12358445197841898,0.3535241353890104,0.21618163539319002,0.020576541990068958,0.26462293971434975,0.3615409078766978,0.18433378215717244,0.3018086180086235
0.2563240316655718,0.2696382702978914,0.594798809072946,0.7306055435330466,0.5337165200064881,0.13587215725843801,0.13521253272447947,0.6262526708538,0.698411059196333,0.5123662215686675,0.5058432053432913,0.09872770269382049,0.0688843883598276,0.40993103391009966,0.431521042671749,0.2108227187789918,0.4191300272661707,0.198686641079209,0.2890147480159774,0.04971642129648081,0.6019723422878898,0.5838553655842592,0.31218143013836896,0.144415729104522,0.3946881460077286,0.47412816818654313,0.7343359090613943,0.56241006745808,0.623209547384591,0.790862042942315,0.7691456530111433,0.09568406186692624,0.23037418749180205,0.0073107007074601806,0.1324269359885169,0.3761511629245688,0.20883741373654582,0.20317946441878706,0.7216032194009924,0.29893052944240645,0.1223969099018204,0.08226818059862825,0.4682080673218778,0.33501786058214866,0.22390392851071197,0.5729160373206822,0.36159506860806817,0.3434613033200148,0.41455910589690553,0.4762343434175508,0.03579671989003147,0.4039605084842546,0.02034230706015797,0.4007590224943388,0.06695535130411889,0.018382031678045377,0.038221385232620676,0.06035980189081281,0.05812608096358927,0.19473967667254408,0.7546767677697646,0.29474214506065693
0.14318105275982673,0.6759880397242854,0.6006484844423733,0.41615546488271676,0.49852836260641153,0.33863625525520186,0.06407820986780878,0.36057575017171606,0.5446834102636511,0.6519021463918531,0.12819855831936383,0.2346977993485367,0.41074827123069096,0.05412226642624842,0.654576083977757,0.29559438146339173,0.3103619117284107,0.5052444168071383,0.44232849629956594,0.44086606523317345,0.7691131647032001,0.8155197016287699,0.5834731738511587,0.21707235108494366,0.7584036385341812,0.10466606914541225,0.019715850984114512,0.17736534550308955,0.4515925703050068,0.8062920936264014,0.5560299806577612,0.33674620297132846,0.094836874618685,0.1758210407878113,0.010490467580297532,0.3567498481471174,0.4326423372060077,0.7145910613281522,0.29950005416088044,0.12801237369410473,0.11674961228994414,0.35253548438063254,0.3302289266016788,0.4136187658377806,0.3382752643136651,0.5904244240761695,0.7087743099592861,0.11543735136960716,0.5774916713750883,0.3037088335563354,0.1232215918419613,0.40559084956383595,0.10942183347134643,0.09978906055967217,0.3831968690771428,0.37907439263339815,0.3461864712458644,0.16535254490016324,0.3564527530620656,0.2230574440831501,0.06518315032369729,0.5403851521541713
0.03762334232087853,0.22451103937227235,0.339783764011986,0.5722428875114999,0.34116420768871336,0.35873186062922074,0.6900701613691483,0.5639715386327397,0.3687745371614268,0.2318839183675171,0.2105288193690073,0.2874756505823017,0.2695451058313595,0.27192911681683796,0.5845756020585826,0.4652699569429671,0.16739718340241416,0.8199896007737822,0.4738640193496654,0.41893831682930693,0.07299464536734501,0.15979134315723667,0.5898548495351577,0.34900195762678565,0.3065121994766686,0.5202871858851086,0.7456461553233167,0.6764821431903465,0.20776030702221088,0.6706563950469625,0.47595471845299625,0.2336579103628294,0.2450958925068403,0.0338855257029024,0.27175912281172904,0.19448644540563456,0.42885787982070034,0.644985798681326,0.328785381187917,0.5775050852480191,0.35280873599964246,0.09175756300952422,0.6725437963383446,0.22672562176133568,0.28577224485706565,0.451792143738719,0.5923131041199892,0.23881203326163986,0.24382638738290957,0.23982049654545232,0.018143370517270985,0.2631881932989881,0.2953480578438104,0.20403573911590006,0.022745064260981586,0.02111143050538225,0.05579132015901112,0.15715369991159814,0.2254595517491282,0.14028344551276845,0.7531527001359679,0.3280270584600133
0.2091148849759123,0.6754944894366103,0.5706541629770098,0.11504295756908985,0.17898350330290552,0.06678649534387752,0.5180017900550039,0.6061654611567613,0.01901644932614885,0.250822028600859,0.2053337817214841,0.46008770049755293,0.4874266281437556,0.047556785073317794,0.38712926137523807,0.04671301216524632,0.05645800033136941,0.5165179521180256,0.2788350383524297,0.6030759784015338,0.6822977562944055,0.7897751748935785,0.5343579568220094,0.5641607753422575,0.7657981116495329,0.36827350059629194,0.10256384620195856,0.5317942292497664,0.3106837808403047,0.5168457801574741,0.7263743580044749,0.42467742550538595,0.28995320438535116,0.3213380342139699,0.3484346633613881,0.01304742627185534,0.025240068545779377,0.6700939300299581,0.57446107278628,0.13775507786208044,0.41757765235915334,0.4700726938622664,0.3604755558261152,0.3976503880640561,0.02349610212737259,0.5025585936638222,0.6436110756407657,0.06672883773973365,0.089410001466899,0.5913774819265608,0.23623851257006637,0.16683923638982967,0.19099558710394904,0.006650099375792149,0.2728492623330138,0.18989763515223387,0.12911255350186968,0.36952069821028105,0.13719738433284895,0.08797624123064818,0.3929274509472536,0.5280727741617101
